Waktu_hari,Padi_tanpa_kg_ha,Wereng_tanpa_ind_ha,Padi_kontrol_kg_ha,Wereng_kontrol_ind_ha
35.800000000000004,135.12533331624493,0.044418745236102564,434.31853528583395,0.0
35.9,144.7371579464406,0.0482101606220307,454.0666460060831,0.0
36.0,154.90879352577048,0.05274085296022255,473.9603496336773,0.0
36.1,165.65496084857406,0.05818206217827399,493.93706595411214,0.0
36.2,176.98811232643294,0.06475395564078301,513.9331601478485,0.0
36.300000000000004,188.91800575757787,0.07274186643447098,533.8847502696043,0.0
36.4,201.45125141963695,0.08251864444268654,553.7285213998576,0.0
36.5,214.5908330839662,0.09457568158609353,573.4025245064853,0.0
36.6,228.33560177942542,0.10956635004102853,592.846938758274,0.0
36.7,242.67973771696867,0.12836735624788156,612.0047776982311,0.0
36.800000000000004,257.61216982316944,0.15216617719383516,630.8225221979392,0.0
36.9,273.1159324589155,0.18258679885838214,649.2506663050337,0.0
37.0,289.16742303623164,0.22187219118498758,667.2441657556643,0.0
37.1,305.73549917239797,0.2731515491428542,684.7627828242847,0.0
37.2,322.7803147158525,0.3408352399007559,701.771325095952,0.0
37.300000000000004,340.2517325663875,0.43120369291446004,718.2397794606035,0.0
37.4,358.08705631813274,0.5532930156586153,734.1433459663843,0.0
37.5,376.2076730282477,0.7202375516662404,749.4623789941407,0.0
37.6,394.5139660323497,0.9513197177872982,764.1822454396214,0.0
37.7,412.87749508529805,1.275117897853384,778.2931111737262,0.0
37.800000000000004,431.12888842301044,1.734358632927827,791.7896679982174,0.0
37.9,449.039070305527,2.393399809149023,804.6708136659993,0.0
38.0,466.2902950196881,3.3497198863312803,816.9392973608009,0.0
38.1,482.4320259336306,4.7513375761443175,828.6013424190988,0.0
38.2,496.8154378251709,6.822540478647965,839.666257125157,0.0
38.300000000000004,508.50078623142207,9.900001133790504,850.1460432170031,0.0
38.400000000000006,516.1382140578077,14.478569401993628,860.0550104007943,0.0
38.5,517.8438073447224,21.256983760628035,869.4094037668119,0.0
38.6,511.1438036975931,31.152321599374808,878.2270496027229,0.0
38.7,493.1508616022393,45.214473233996515,886.5270237645998,0.0
38.800000000000004,461.22592447660526,64.33680683437547,894.3293455348288,0.0
38.900000000000006,414.2884087290448,88.7033516477391,901.654698795981,0.0
39.0,354.3873747012804,117.15207034775776,908.5241813965946,0.0
39.1,287.2941934797292,146.99032688377704,914.9590827840309,0.0
39.2,220.93067733743572,174.74763223582966,920.9806893286167,0.0
39.300000000000004,162.28007617873683,197.53907543635893,926.6101162538137,0.0
39.400000000000006,115.08953275132873,214.01850985107998,931.8681647066387,0.0
39.5,79.736200855423,224.35557539093304,936.7752022362153,0.0
39.6,54.53236029545383,229.5977869259271,941.3510647801669,0.0
39.7,37.11796250413797,231.02810574002663,945.6149781725425,0.0
39.800000000000004,25.29329373696787,229.79534590147694,949.5854971677725,0.0
39.900000000000006,17.324466822724915,226.7894957341216,953.2804600085881,0.0
40.0,11.958640187552398,222.64803081302594,956.7169566392741,0.0
40.1,8.332595408388276,217.80784301795882,959.911308768023,0.0
40.2,5.866471653813088,212.56104827814113,962.8790601041694,0.0
40.300000000000004,4.175443043250987,207.10034436024443,965.6349752299949,0.0
40.400000000000006,3.005123691088409,201.55191409420445,968.1930457063175,0.0
40.5,2.187155861980521,195.99799537438693,970.5665021513635,0.0
40.6,1.6096256599502228,190.49192576999312,972.767831169687,0.0
40.7,1.1976603234083436,185.06803298066487,974.8087961394509,0.0
40.800000000000004,0.9007826611911216,179.7481031332379,976.7004609902976,0.0
40.900000000000006,0.6846746560035559,174.54561117271234,978.4532162191105,0.0
41.0,0.5257974475067047,169.46849672291987,980.0768064965204,0.0
41.1,0.4078591909840995,164.52099519025606,981.5803593128007,0.0
41.2,0.31948103103645975,159.70485353270638,982.9724141978852,0.0
41.300000000000004,0.2526434198725249,155.0201432854565,984.2609521269551,0.0
41.400000000000006,0.20164372531427927,150.46580833470608,985.4534247908344,0.0
41.5,0.16239115494529993,146.0400367516237,986.5567834698962,0.0
41.6,0.1319258821202187,141.74051503912878,987.5775073019594,0.0
41.7,0.10808835215934058,137.56460317283683,988.5216307794174,0.0
41.800000000000004,0.08928998591585711,133.50945586505475,989.394770349268,0.0
41.900000000000006,0.07435289188663095,129.57210702733977,990.202150022456,0.0
42.0,0.06239691847911987,125.74952885189727,990.948625926645,0.0
42.1,0.05275943832363428,122.03867325485939,991.6387097597781,0.0
42.2,0.0449379404031231,118.43650097219285,992.2765911211213,0.0
42.300000000000004,0.03854863624308981,114.94000195120897,992.8661587124229,0.0
42.400000000000006,0.033296394261648654,111.5462095651044,993.4110204147958,0.0
42.5,0.02895274621190106,108.25221041703576,993.9145222573752,0.0
42.6,0.02533968667929587,105.0551509773522,994.379766302068,0.0
42.7,0.022317659054878602,101.95224193567921,994.809627475118,0.0
42.800000000000004,0.019776587531391197,98.94076089720807,995.2067693810562,0.0
42.900000000000006,0.017629140028670644,96.01805387539949,995.573659138129,0.0
43.0,0.015805635611011865,93.18153590807387,995.9125812767143,0.0
43.1,0.014250171728936188,90.42869103473944,996.2256507437503,0.0
43.2,0.012917661814668196,87.75707180917607,996.5148250569507,0.0
43.300000000000004,0.011771556316213674,85.16429847526572,996.7819156527299,0.0
43.400000000000006,0.010782079786712674,82.64805790068928,997.0285984714124,0.0
43.5,0.009924859835625174,80.20610233874801,997.2564238225592,0.0
43.6,0.009179855267960006,77.83624807069317,997.4668255722031,0.0
43.7,0.008530513873492731,75.5363739677565,997.6611296925007,0.0
43.800000000000004,0.007963107405452152,73.30442000227825,997.8405622128633,0.0
43.900000000000006,0.0074662039631039874,71.13838573003301,998.0062566100505,0.0
44.0,0.007030247450378444,69.0363287603756,998.1592606730566,0.0
44.1,0.006647220876634972,66.99636322670672,998.3005428769186,0.0
44.2,0.006310375613689209,65.01665826664197,998.4309982978529,0.0
44.300000000000004,0.006014012775039287,63.09543651889299,998.551454100408,0.0
44.400000000000006,0.005753305967844335,61.23097264206806,998.6626746256301,0.0
44.5,0.00552415702757962,59.42159185921344,998.7653661075682,0.0
44.6,0.005323078158243301,57.66566853085566,998.8601810438402,0.0
44.7,0.005147095300321931,55.961624758490615,998.9477222444108,0.0
44.800000000000004,0.004993668633532345,54.30792901983083,999.0285465812389,0.0
44.900000000000006,0.004860626965938953,52.70309483664024,999.1031684600081,0.0
45.0,0.004746113421341853,51.145679475607196,999.1720630337884,0.0
45.1,0.004648540355162195,49.63428268241614,999.2356691771694,0.0
45.2,0.004566551837565507,48.16754544895631,999.2943922381733,0.0
45.300000000000004,0.004498992365787125,46.74414881342943,999.3486065840855,0.0
45.400000000000006,0.004444880724346398,45.362812692990396,999.3986579562393,0.0
45.5,0.004403388116508398,44.022294748451905,999.4448656477537,0.0
45.6,0.004373819854133802,42.721389280508824,999.4875245172482,0.0
45.7,0.004355600024599913,41.458926156883656,999.5269068506437,0.0
45.800000000000004,0.004348258659509664,40.23376976975069,999.5632640823003,0.0
45.900000000000006,0.004351421015688643,39.04481802277126,999.5968283859413,0.0
46.0,0.004364798648623176,37.89100134705187,999.6278141450656,0.0
46.1,0.004388182015257506,36.77128174532569,999.6564193118445,0.0
46.2,0.0044214343895041175,35.684651863654665,999.682826662853,0.0
46.300000000000004,0.004464486911955617,34.63013408994596,999.7072049593733,0.0
46.400000000000006,0.004517334626730865,33.606779678582704,999.7297100194411,0.0
46.5,0.004580033384427481,32.6136679004737,999.7504857082827,0.0
46.6,0.004652697511816312,31.649905217835308,999.7696648532943,0.0
46.7,0.0047354981670267434,30.714624483030455,999.7873700892654,0.0
46.800000000000004,0.004828662314201105,29.80698416079888,999.8037146391208,0.0
46.900000000000006,0.004932472264479662,28.926167573227946,999.8188030350649,0.0
47.0,0.005047265741152315,28.07138216682535,999.8327317846475,0.0
47.1,0.0051734364362351045,27.24185880106909,999.845589985932,0.0
47.2,0.005311435033890039,26.43685105782559,999.8574598956309,0.0
47.300000000000004,0.005461770683245851,25.655634571039382,999.8684174537898,0.0
47.400000000000006,0.005625012909491744,24.8975063761144,999.8785327683222,0.0
47.5,0.005801793957771299,24.161784278420523,999.8878705624577,0.0
47.6,0.005992811569536128,23.447806240373637,999.8964905879276,0.0
47.7,0.006198832195743856,22.754929786552978,999.9044480065033,0.0
47.800000000000004,0.006420694655701587,22.082531426332114,999.9117937423027,0.0
47.900000000000006,0.006659314254546348,21.43000609351581,999.9185748070958,0.0
48.0,0.006915687376392226,20.796766602487953,999.9248346006739,0.0
48.1,0.007190896574122699,20.182243120389337,999.9306131881891,0.0
48.2,0.007486116180722009,19.585882654858516,999.9359475562234,0.0
48.300000000000004,0.00780261847097363,19.00714855688033,999.9408718492167,0.0
48.400000000000006,0.008141780406350958,18.445520038301236,999.9454175877565,0.0
48.5,0.008505091000030754,17.900491703582112,999.9496138701173,0.0
48.6,0.008894159343213174,17.371573095371552,999.9534875583337,0.0
48.7,0.00931072333837227,16.85828825349531,999.9570634499913,0.0
48.800000000000004,0.009756659189728236,16.36017528696787,999.9603644368311,0.0
48.900000000000006,0.010233991706162049,15.876785958644838,999.9634116511761,0.0
49.0,0.010744905477026234,15.407685282145037,999.9662246011159,0.0
49.1,0.011291756986879379,14.952451130682093,999.9688212953102,0.0
49.2,0.011877087741126622,14.510673857456315,999.9712183582083,0.0
49.300000000000004,0.012503638480928206,14.081955927266794,999.9734311364182,0.0
49.400000000000006,0.013174364572582604,13.665911559014642,999.975473796907,0.0
49.5,0.013892452663950203,13.262166378777309,999.9773594176567,0.0
49.6,0.0146613387084045,12.870357083143306,999.9791000713568,0.0
49.7,0.015484727465331465,12.49013111250633,999.9807069026667,0.0
49.800000000000004,0.016366613595403794,12.121146334025665,999.9821901995417,0.0
49.900000000000006,0.017311304478787974,11.763070733969332,999.9835594590795,0.0
50.0,0.01832344489516871,11.415582119164242,999.9848234483065,0.0
50.1,0.019408043716061873,11.078367827285794,999.9859902602941,0.0
50.2,0.020570502772406775,10.751124445727736,999.9870673659614,0.0
50.300000000000004,0.021816648073966213,10.4335575387999,999.9880616618982,0.0
50.400000000000006,0.023152763571694608,10.125381383009788,999.9889795145126,0.0
50.5,0.02458562767006231,9.826318710190728,999.9898268007848,0.0
50.6,0.02612255271344185,9.536100458246343,999.9906089458901,0.0
50.7,0.027771427689176315,9.254465529288412,999.9913309579291,0.0
50.800000000000004,0.02954076440998492,8.98116055495105,999.9919974599895,0.0
50.900000000000006,0.031439747460029296,8.715939668671362,999.992612719743,0.0
51.0,0.03347828821241373,8.458564284732594,999.9931806767672,0.0
51.1,0.03566708325126342,8.208802883871869,999.9937049677683,0.0
51.2,0.03801767755897289,7.966430805260957,999.9941889498638,0.0
51.300000000000004,0.040542532858924556,7.7312300446736,999.9946357220764,0.0
51.400000000000006,0.04325510153611199,7.50298905865916,999.9950481451754,0.0
51.5,0.04616990659288042,7.281502574547458,999.9954288599927,0.0
51.6,0.049302628134624986,7.066571406114956,999.9957803043314,0.0
51.7,0.052670196920994936,6.8580022747478795,999.9961047285741,0.0
51.800000000000004,0.05629089556220741,6.655607635942385,999.9964042100913,0.0
51.900000000000006,0.06018446798772363,6.459205510987217,999.9966806665426,0.0
52.0,0.06437223786610147,6.268619323678784,999.996935868155,0.0
52.1,0.0688772367106145,6.083677741923159,999.9971714490574,0.0
52.2,0.07372434246555574,5.9042145240842805,999.9973889177443,0.0
52.300000000000004,0.07894042943341709,5.730068369941524,999.9975896667338,0.0
52.400000000000006,0.08455453047371261,5.561082776124525,999.9977749814844,0.0
52.5,0.09059801248056082,5.397105895897018,999.997946048626,0.0
52.6,0.0971047662286983,5.237990403165487,999.9981039635572,0.0
52.7,0.10411141176685834,5.083593360592633,999.9982497374601,0.0
52.800000000000004,0.11165752063398048,4.933776091699044,999.9983843037744,0.0
52.900000000000006,0.11978585627804594,4.788404056840661,999.9985085241746,0.0
53.0,0.1285426341701301,4.647346732953041,999.9986231940873,0.0
53.1,0.13797780322816539,4.510477496957031,999.9987290477845,0.0
53.2,0.14814535029662546,4.3776735127241695,999.9988267630855,0.0
53.300000000000004,0.15910362957069,4.248815621503232,999.9989169656967,0.0
53.400000000000006,0.1709157190071803,4.123788235713069,999.9990002332185,0.0
53.5,0.18364980593062746,4.0024792360099894,999.9990770988435,0.0
53.6,0.19737960422215434,3.8847798715412605,999.999148054771,0.0
53.7,0.21218480567242246,3.7705846632996423,999.9992135553584,0.0
53.800000000000004,0.22815156828886957,3.659791310496804,999.9992740200307,0.0
53.900000000000006,0.24537304457288955,3.5523005998769066,999.9993298359663,0.0
54.0,0.2639499530258268,3.4480163178946084,999.9993813605757,0.0
54.1,0.2839911964049246,3.3468451656848806,999.9994289237911,0.0
54.2,0.30561453053306076,3.2486966767552845,999.999472830178,0.0
54.300000000000004,0.32894728777080934,3.1534831373342405,999.999513360886,0.0
54.400000000000006,0.35412715958748425,3.0611195093122174,999.9995507754492,0.0
54.5,0.38130304302117113,2.971523355715816,999.9995853134475,0.0
54.6,0.4106359561979868,2.884614768657944,999.9996171960414,0.0
54.7,0.44230002848972927,2.8003162997107194,999.9996466273876,0.0
54.800000000000004,0.4764835713287609,2.7185528926508757,999.9996737959467,0.0
54.900000000000006,0.51339023617116,2.639251818531163,999.9996988756898,0.0
55.0,0.5532402666061844,2.562342613034711,999.9997220272123,0.0
55.1,0.5962718521539242,2.4877570160730933,999.9997433987629,0.0
55.2,0.6427425918758203,2.4154289135928866,999.999763127192,0.0
55.300000000000004,0.6929310765469547,2.3452942815594877,999.9997813388285,0.0
55.400000000000006,0.7471385988065415,2.2772911320915705,999.9997981502889,0.0
55.5,0.8056910014164621,2.211359461724169,999.9998136692238,0.0
55.6,0.8689406745189728,2.147441201783452,999.9998279950072,0.0
55.7,0.9372687135959132,2.0854801708618282,999.9998412193728,0.0
55.800000000000004,1.0110872506951527,2.025422029387811,999.9998534270014,0.0
55.900000000000006,1.0908419724068696,1.9672142362917417,999.9998646960636,0.0
56.0,1.1770148390445623,1.9108060077755138,999.9998750987196,0.0
56.1,1.270127020514276,1.856148278202338,999.9998847015819,0.0
56.2,1.3707420654409719,1.8031936631313865,999.9998935661415,0.0
56.300000000000004,1.4794693212637609,1.7518964245317534,999.9999017491617,0.0
56.400000000000006,1.5969676242104178,1.7022124382211667,999.9999093030418,0.0
56.5,1.7239492793152165,1.654099163587003,999.9999162761524,0.0
56.6,1.8611843519494535,1.6075156156608854,999.9999227131449,0.0
56.7,2.0095052936866384,1.5624223396337098,999.9999286552381,0.0
56.800000000000004,2.1698119267189244,1.5187813879153964,999.9999341404819,0.0
56.900000000000006,2.3430768124686994,1.4765562998637312,999.9999392040002,0.0
57.0,2.5303510314898223,1.435712084329332,999.9999438782169,0.0
57.1,2.732770403212523,1.3962152051897523,999.9999481930629,0.0
57.2,2.9515621755370822,1.3580335700755284,999.9999521761679,0.0
57.300000000000004,3.188052215703665,1.3211365225250253,999.9999558530374,0.0
57.400000000000006,3.4436727352309062,1.285494837844317,999.9999592472158,0.0
57.5,3.7199705829933407,1.251080722993583,999.9999623804375,0.0
57.6,4.018616141657224,1.2178678208738771,999.9999652727658,0.0
57.7,4.3414128636680696,1.1858312194488276,999.9999679427215,0.0
57.800000000000004,4.690307483725963,1.1549474662061754,999.9999704074012,0.0
57.900000000000006,5.067400945126097,1.1251945885460928,999.9999726825874,0.0
58.0,5.4749600774037965,1.0965521207787468,999.9999747828491,0.0
58.1,5.915430062309005,1.0690011385252873,999.9999767216351,0.0
58.2,6.391447724132112,1.0425243014473675,999.9999785113602,0.0
58.300000000000004,6.905855678681989,1.0171059053839269,999.9999801634847,0.0
58.400000000000006,7.461717372620669,0.9927319451549881,999.9999816885879,0.0
58.5,8.06233304121209,0.9693901895056934,999.9999830964357,0.0
58.6,8.711256607635194,0.9470702699164364,999.999984396043,0.0
58.7,9.412313540604321,0.9257637853046218,999.9999855957318,0.0
58.800000000000004,10.169619678859954,0.9054644249999135,999.9999867031842,0.0
58.900000000000006,10.987601020818909,0.8861681127998975,999.9999877254916,0.0
59.0,11.871014464949715,0.867873175421346,999.9999886692003,0.0
59.1,12.824969470852952,0.8505805392719098,999.9999895403532,0.0
59.2,13.854950592112917,0.8342939602004543,999.9999903445288,0.0
59.300000000000004,14.966840809228254,0.8190202917691001,999.9999910868764,0.0
59.400000000000006,16.16694556373138,0.8047697986611245,999.9999917721497,0.0
59.5,17.462017362324076,0.7915565231393994,999.9999924047366,0.0
59.6,18.859280781760653,0.7793987140544298,999.9999929886881,0.0
59.7,20.366457660501307,0.7683193298377777,999.9999935277432,0.0
59.800000000000004,21.991792210968264,0.7583466292921354,999.9999940253538,0.0
59.900000000000006,23.744075725602357,0.7495148669134093,999.9999944847062,0.0
60.0,25.63267047981746,0.741865113092472,999.999994908742,0.0
60.1,27.667532354268833,0.7354462240233345,999.9999953001764,0.0
60.2,29.85923160639923,0.7303159917194171,999.9999956615159,0.0
60.300000000000004,32.218971115745966,0.7265425115053036,999.9999959950743,0.0
60.400000000000006,34.75860130761342,0.7242058130893769,999.9999963029875,0.0
60.5,37.490630824005656,0.7233998123282758,999.9999965872272,0.0
60.6,40.428231857592294,0.7242346547129555,999.9999968496136,0.0
60.7,43.58523889220699,0.72683953928367,999.9999970918267,0.0
60.800000000000004,46.97613939998306,0.7313661342289445,999.9999973154175,0.0
60.900000000000006,50.61605482832834,0.7379927243092295,999.9999975218179,0.0
61.0,54.520709966607676,0.7469292674156378,999.9999977123496,0.0
61.1,58.70638850876232,0.7584235856199493,999.9999978882324,0.0
61.2,63.18987231887935,0.7727689784607384,999.9999980505928,0.0
61.300000000000004,67.98836155453863,0.7903136275988643,999.9999982004703,0.0
61.400000000000006,73.11937239692196,0.8114722686449481,999.9999983388246,0.0
61.5,78.60060866173096,0.8367407464193113,999.9999984665418,0.0
61.6,84.449802998333,0.8667142557185318,999.9999985844396,0.0
61.7,90.6845226933087,0.9021103166185325,999.999998693273,0.0
61.800000000000004,97.32193423086521,0.9437978630585366,999.9999987937389,0.0
61.900000000000006,104.37851965708089,0.9928342656100757,999.9999988864806,0.0
62.0,111.86973634803861,1.0505127048074092,999.999998972092,0.0
62.1,119.8096098510822,1.1184231165446565,999.9999990511213,0.0
62.2,128.21024685141407,1.1985310235532682,999.9999991240745,0.0
62.300000000000004,137.0812517280863,1.2932800539686375,999.9999991914189,0.0
62.400000000000006,146.4290252059478,1.40572597663057,999.9999992535855,0.0
62.5,156.25591673303305,1.5397128540156515,999.9999993109726,0.0
62.6,166.559192665615,1.7001056992569568,999.9999993639475,0.0
62.7,177.3297691209375,1.8930991847150231,999.9999994128495,0.0
62.800000000000004,188.55064015203868,2.1266289530239764,999.9999994579917,0.0
62.900000000000006,200.1949070788724,2.4109215036683853,999.9999994996633,0.0
63.0,212.22328149289103,2.7592311207591598,999.999999538131,0.0
63.1,224.58089079171452,3.1888284771025055,999.9999995736412,0.0
63.2,237.1931600394215,3.72232564726064,999.9999996064212,0.0
63.300000000000004,249.96047892228682,4.389445492884401,999.999999636681,0.0
63.400000000000006,262.7512950445797,5.22936647782896,999.9999996646143,0.0
63.5,275.3932251657469,6.293788416291805,999.9999996903999,0.0
63.6,287.66179010363754,7.650851659682734,999.9999997142031,0.0
63.7,299.26654954507273,9.389964257615894,999.9999997361762,0.0
63.800000000000004,309.83491086488146,11.627380001364921,999.9999997564599,0.0
63.900000000000006,318.8949964934314,14.511911467423632,999.9999997751842,0.0
64.0,325.8610871269947,18.22929583518155,999.9999997924688,0.0
64.10000000000001,330.02874457224317,23.002296165688985,999.9999998084245,0.0
64.2,330.5918099407306,29.081625766731626,999.9999998231535,0.0
64.3,326.6987822624479,36.72080652222331,999.9999998367501,0.0
64.4,317.5674462998151,46.127884364753875,999.9999998493014,0.0
64.5,302.6660590829076,57.391822585675556,999.9999998608877,0.0
64.60000000000001,281.9383462201803,70.39473673858626,999.9999998715831,0.0
64.7,256.00048022084326,84.74136702001881,999.9999998814562,0.0
64.8,226.20006793562032,99.75154116883569,999.9999998905703,0.0
64.9,194.44989508934387,114.54892039840111,999.9999998989837,0.0
65.0,162.85401728128238,128.23261840128578,999.9999999067502,0.0
65.10000000000001,133.2697333813172,140.06545588243569,999.9999999139196,0.0
65.2,106.9887679837315,149.59974247672466,999.9999999205378,0.0
65.3,84.63833798201608,156.70154651955372,999.9999999266471,0.0
65.4,66.27582479158175,161.4908776867279,999.9999999322868,0.0
65.5,51.57797011272588,164.2451520458397,999.9999999374928,0.0
65.60000000000001,40.03094696881223,165.3081137059497,999.9999999422986,0.0
65.7,31.07188564333456,165.02498690438,999.9999999467349,0.0
65.8,24.172959381568386,163.7060996070306,999.9999999508301,0.0
65.9,18.879980307300563,161.61218458131975,999.9999999546104,0.0
66.0,14.822180102373814,158.9529430374793,999.9999999581001,0.0
66.10000000000001,11.706865383437176,155.89222335632428,999.9999999613216,0.0
66.2,9.307867709913005,152.55559618266562,999.9999999642953,0.0
66.3,7.452732357833516,149.03805628013382,999.9999999670404,0.0
66.4,6.01097337374706,145.4108365645297,999.9999999695744,0.0
66.5,4.884235317792779,141.7270184210673,999.9999999719137,0.0
66.60000000000001,3.9984576753771925,138.02596211575,999.999999974073,0.0
66.7,3.297820176947326,134.33671775897093,999.9999999760664,0.0
66.8,2.7401500777381136,130.6806109456173,999.9999999779066,0.0
66.9,2.293477016228327,127.07318484798478,999.9999999796051,0.0
67.0,1.9334648848924074,123.52565174881022,999.9999999811732,0.0
67.10000000000001,1.6415030984246677,120.04597573673675,999.9999999826207,0.0
67.2,1.4032888364571612,116.63968029879067,999.9999999839569,0.0
67.3,1.2077728873180305,113.31045158025906,999.9999999851904,0.0
67.4,1.0463741098303991,110.06059011034309,999.9999999863289,0.0
67.5,0.9123922726115756,106.89135011329218,999.99999998738,0.0
67.60000000000001,0.8005675628485723,103.80319528861826,999.9999999883503,0.0
67.7,0.7067487724324563,100.7959923618894,999.9999999892459,0.0
67.8,0.627642249158167,97.86915812399583,999.9999999900728,0.0
67.9,0.560621080715894,95.02177157670697,999.999999990836,0.0
68.0,0.5035793747397749,92.25265979391091,999.9999999915406,0.0
68.10000000000001,0.4548204435956041,89.56046389898394,999.999999992191,0.0
68.2,0.41297059154174637,86.94368993394795,999.9999999927913,0.0
68.3,0.37691232195681074,84.40074819786904,999.9999999933456,0.0
68.4,0.3457323425504456,81.92998374563787,999.9999999938572,0.0
68.5,0.3186808984741843,79.5297000802951,999.9999999943294,0.0
68.60000000000001,0.2951398169191292,77.19817758176148,999.9999999947654,0.0
68.7,0.2745972818255198,74.93368784800398,999.9999999951679,0.0
68.8,0.2566278316292573,72.73450484903694,999.9999999955394,0.0
68.9,0.2408764286819235,70.59891358622095,999.9999999958824,0.0
69.0,0.2270457168736635,68.52521679172597,999.999999996199,0.0
69.10000000000001,0.21488578659746102,66.51174008309489,999.9999999964913,0.0
69.2,0.20418592007768346,64.55683589618404,999.9999999967611,0.0
69.3,0.1947679074570224,62.65888644937041,999.99999999701,0.0
69.4,0.18648061393428458,60.816305937681655,999.9999999972399,0.0
69.5,0.17919554738785037,59.02754211349607,999.9999999974522,0.0
69.60000000000001,0.1728032293173192,57.291077377811085,999.999999997648,0.0
69.7,0.16721021334171665,55.605429480603895,999.9999999978289,0.0
69.8,0.16233662772823698,53.96915190882179,999.9999999979958,0.0
69.9,0.15811414362096748,52.38083402484123,999.9999999981499,0.0
70.0,0.15448429040823186,50.839101005816126,999.9999999982921,0.0
70.10000000000001,0.15139705523811778,49.34261362449918,999.9999999984234,0.0
70.2,0.14880971600208273,47.89006790430041,999.9999999985446,0.0
70.3,0.1466858668750362,46.48019467508595,999.9999999986564,0.0
70.4,0.1449946032801893,45.111759051224645,999.9999999987598,0.0
70.5,0.1437098393653222,43.78355984935736,999.9999999988552,0.0
70.60000000000001,0.14280973606513947,42.494428960117865,999.9999999989432,0.0
70.7,0.14227622183963265,41.24323068541456,999.9999999990245,0.0
70.8,0.14209459142193345,40.028861050740616,999.9999999990995,0.0
70.9,0.1422531705386003,38.85024710025617,999.9999999991687,0.0
71.0,0.14274303670445046,37.70634618096436,999.9999999992326,0.0
71.10000000000001,0.1435577879406476,36.59614522114542,999.9999999992916,0.0
71.2,0.14469335269607722,35.51866000726905,999.9999999993461,0.0
71.3,0.1461478354295014,34.47293446281541,999.9999999993963,0.0
71.4,0.14792139328247336,33.45803993180088,999.9999999994427,0.0
71.5,0.15001614007962286,32.473074469267836,999.9999999994856,0.0
71.60000000000001,0.15243607456504377,31.51716214055891,999.9999999995251,0.0
71.7,0.15518703034633113,30.589452330837464,999.9999999995616,0.0
71.8,0.15827664549173617,29.68911906600627,999.9999999995953,0.0
71.9,0.16171435012736882,28.81536034593368,999.9999999996264,0.0
72.0,0.16551137072384928,27.967397490683382,999.9999999996552,0.0
72.10000000000001,0.16968075005620445,27.144474500270956,999.9999999996817,0.0
72.2,0.17423738207606923,26.34585742833059,999.9999999997061,0.0
72.3,0.17919806115883516,25.570833769948983,999.9999999997287,0.0
72.4,0.18458154538627808,24.818711863830455,999.9999999997495,0.0
72.5,0.1904086337025659,24.088820308870527,999.9999999997688,0.0
72.60000000000001,0.1967022569425689,23.380507395147028,999.9999999997865,0.0
72.7,0.20348758287960697,22.693140549284895,999.9999999998029,0.0
72.8,0.21079213557829773,22.02610579409854,999.999999999818,0.0
72.9,0.2186459294694275,21.37880722238328,999.999999999832,0.0
73.0,0.2270816186901434,20.750666484692534,999.9999999998449,0.0
73.10000000000001,0.236134662356101,20.14112229091286,999.9999999998569,0.0
73.2,0.24584350655418338,19.549629925431883,999.9999999998679,0.0
73.3,0.25624978396671666,18.97566077567365,999.999999999878,0.0
73.4,0.2673985321618926,18.418701873768782,999.9999999998875,0.0
73.5,0.2793384317118817,17.878255451114722,999.9999999998961,0.0
73.60000000000001,0.2921220654309308,17.353838505575204,999.999999999904,0.0
73.7,0.3058062001616749,16.844982381066753,999.9999999999114,0.0
73.8,0.32045209268026464,16.35123235927354,999.9999999999183,0.0
73.9,0.33612582144041886,15.872147263235657,999.9999999999245,0.0
74.0,0.35289864603455146,15.407299072554022,999.9999999999303,0.0
74.10000000000001,0.3708473964175108,14.956272549957378,999.9999999999357,0.0
74.2,0.390054894116215,14.518664878982364,999.9999999999407,0.0
74.3,0.4106104078379218,14.094085312517958,999.9999999999452,0.0
74.4,0.432610146091641,13.682154831974135,999.9999999999494,0.0
74.5,0.4561577896528564,13.282505816837844,999.9999999999533,0.0
74.60000000000001,0.48136506693212294,12.894781724385776,999.9999999999569,0.0
74.7,0.5083523755543452,12.518636779332217,999.9999999999602,0.0
74.8,0.5372494537192594,12.153735673194529,999.9999999999633,0.0
74.9,0.5681961051953995,11.799753273169816,999.9999999999661,0.0
75.0,0.6013429821015797,11.456374340322816,999.9999999999687,0.0
75.10000000000001,0.6368524299525755,11.123293256894092,999.9999999999711,0.0
75.2,0.6748993997904955,10.80021376254885,999.9999999999734,0.0
75.3,0.7156724325922571,10.486848699394008,999.9999999999754,0.0
75.4,0.7593747215370816,10.182919765604499,999.9999999999774,0.0
75.5,0.8062252581383096,9.888157277509366,999.9999999999791,0.0
75.60000000000001,0.8564600686919496,9.602299940000298,999.9999999999807,0.0
75.7,0.910333547971426,9.325094625139522,999.9999999999822,0.0
75.8,0.9681198976061538,9.056296158855302,999.9999999999835,0.0
75.9,1.0301146771207423,8.795667115630266,999.9999999999848,0.0
76.0,1.0966364761842646,8.542977621102088,999.9999999999859,0.0
76.10000000000001,1.1680287172253268,8.298005162513181,999.999999999987,0.0
76.2,1.2446615982091933,8.060534406965852,999.9999999999881,0.0
76.3,1.3269341860497366,7.83035702745751,999.999999999989,0.0
76.4,1.4152766718397531,7.607271536694592,999.9999999999898,0.0
76.5,1.5101527998299111,7.3910831287067795,999.9999999999906,0.0
